,PUMA,GQ,OWNERSHP,FAMSIZE,NCHILD,AGE,SEX,MARST,RACE,HISPAN,EDUC,INDNAICS,SECTOR,INCTOT,INCTOT_DECILE,POVERTY,DENSITY,VETDISAB,DIFFREM,DIFFPHYS,DIFFEYE,DIFFHEAR,HHWT,PERWT
1450334,25-1300,1,1,3,1,58,1,1,1,0,4,622M    ,62,30000,3,331,1457.2,0,1,1,1,1,46.0,47.0
1450335,25-1300,1,1,3,0,26,1,6,1,0,8,4539    ,45,4700,1,331,1457.2,0,1,1,1,1,46.0,62.0
1450336,25-1000,1,2,2,0,50,2,1,1,0,6,3327    ,33,50000,5,501,2447.1,0,1,1,1,1,661.0,661.0
1450337,25-1000,1,2,2,0,66,1,1,1,0,6,3327    ,33,50000,5,501,2447.1,0,1,2,1,1,661.0,499.0
1450362,25-703,1,1,2,1,65,1,4,1,0,10,5614    ,56,31000,4,385,2195.3,0,1,1,1,1,46.0,46.0
1450363,25-703,1,1,2,0,30,2,6,1,0,7,5614    ,56,27500,3,385,2195.3,0,1,1,1,1,46.0,69.0
1450387,25-1300,1,1,3,1,52,2,1,1,0,8,6212    ,62,37020,4,501,1457.2,0,1,1,1,1,50.0,50.0
1450388,25-1300,1,1,3,1,53,1,1,1,0,10,623M    ,62,100000,7,501,1457.2,0,1,1,1,1,50.0,62.0
1450389,25-1300,1,1,3,0,17,2,6,1,0,5,       0,0,0,0,501,1457.2,0,1,1,1,1,50.0,61.0
1450460,25-2800,1,2,1,0,29,2,6,1,0,7,722Z    ,72,45000,4,342,3683.9,0,1,1,1,1,151.0,150.0
1450502,25-2800,1,1,6,4,48,1,1,6,0,11,5417    ,54,196000,8,501,3683.9,0,1,1,1,1,100.0,99.0
1450503,25-2800,1,1,6,4,40,2,1,6,0,11,       0,0,0,0,501,3683.9,0,1,1,1,1,100.0,103.0
1450504,25-2800,1,1,6,0,12,2,6,6,0,2,       0,0,9999999,9,501,3683.9,0,1,1,1,1,100.0,107.0
1450505,25-2800,1,1,6,0,9,2,6,6,0,1,       0,0,9999999,9,501,3683.9,0,1,1,1,1,100.0,108.0
1450506,25-2800,1,1,6,0,6,1,6,6,0,1,       0,0,9999999,9,501,3683.9,0,1,1,1,1,100.0,110.0
1450507,25-2800,1,1,6,0,0,2,6,6,0,0,       0,0,9999999,9,501,3683.9,0,0,0,1,1,100.0,121.0
1450519,25-2800,1,1,1,0,73,2,5,1,0,6,62132   ,62,48000,5,394,3683.9,0,1,1,1,2,68.0,68.0
1450523,25-1300,1,2,4,2,40,1,1,5,0,11,335M    ,33,70000,6,273,1457.2,0,1,1,1,1,77.0,77.0
1450524,25-1300,1,2,4,2,41,2,1,5,0,7,       0,0,0,0,273,1457.2,0,1,1,1,1,77.0,64.0
1450525,25-1300,1,2,4,0,10,1,6,5,0,1,       0,0,9999999,9,273,1457.2,0,1,1,1,1,77.0,52.0
1450526,25-1300,1,2,4,0,8,2,6,5,0,1,       0,0,9999999,9,273,1457.2,0,1,1,1,1,77.0,65.0
1450537,25-503,1,2,1,0,47,2,4,1,0,10,446Z    ,44,52000,5,394,2872.7,0,1,1,1,1,59.0,59.0
1450582,25-2800,1,2,1,0,78,1,4,1,0,6,3345    ,33,64700,6,501,3683.9,1,1,1,1,1,53.0,53.0
1450587,25-2800,1,1,2,0,70,1,1,1,0,6,2211P   ,22,0,0,91,3683.9,0,1,1,1,1,80.0,80.0
1450588,25-2800,1,1,2,0,67,2,1,1,0,8,       0,0,14000,2,91,3683.9,0,1,1,1,1,80.0,73.0
1450589,25-2800,1,1,1,0,28,2,5,1,0,8,7211    ,72,6000,1,45,3683.9,0,1,1,1,1,379.0,379.0
1450590,25-703,1,1,3,1,56,1,1,1,0,8,334M2   ,33,90100,7,501,2195.3,0,1,1,1,1,98.0,98.0
1450591,25-703,1,1,3,1,55,2,1,4,0,11,334M2   ,33,151000,8,501,2195.3,0,1,1,1,1,98.0,122.0
1450592,25-703,1,1,3,0,17,2,6,8,0,5,51912   ,51,1600,1,501,2195.3,0,1,1,1,1,98.0,92.0
1450610,25-703,1,1,1,0,43,2,4,1,0,10,5412    ,54,250000,8,501,2195.3,0,1,1,1,1,83.0,83.0
1450611,25-703,1,1,1,0,48,1,4,1,0,10,5412    ,54,300000,8,501,2195.3,0,1,1,1,1,83.0,87.0
1450631,25-1000,1,1,3,1,62,1,1,1,0,6,44511   ,44,30000,3,294,2447.1,0,1,1,1,1,131.0,132.0
1450632,25-1000,1,1,3,1,58,2,1,1,0,10,5241    ,52,30000,3,294,2447.1,0,1,1,1,1,131.0,115.0
1450633,25-1000,1,1,3,0,17,1,6,1,0,6,713Z    ,71,0,0,294,2447.1,0,1,1,1,1,131.0,107.0
1450669,25-503,1,2,1,0,42,1,6,1,0,10,4231    ,42,24000,3,181,2872.7,0,1,1,1,1,110.0,110.0
1450673,25-1000,1,2,1,0,41,1,6,1,0,6,       0,0,9600,2,72,2447.1,0,1,1,1,1,260.0,260.0
1450684,25-503,1,2,1,0,26,1,6,1,0,11,5241    ,52,30000,3,229,2872.7,0,1,1,1,1,82.0,82.0
1450685,25-503,1,2,1,0,25,2,6,1,0,6,336M    ,33,25400,3,193,2872.7,5,1,1,1,1,82.0,93.0
1450689,25-703,1,2,1,0,74,2,4,1,0,8,485M    ,48,2100,1,17,2195.3,0,1,2,1,1,108.0,108.0
1450690,25-1000,1,1,4,2,31,2,1,1,0,6,6216    ,62,11000,2,348,2447.1,0,1,1,1,1,49.0,49.0
1450691,25-1000,1,1,4,2,39,1,1,1,0,6,23      ,23,78000,6,348,2447.1,0,1,1,1,1,49.0,54.0
1450692,25-1000,1,1,4,0,5,2,6,1,0,1,       0,0,9999999,9,348,2447.1,0,1,1,1,1,49.0,53.0
1450693,25-1000,1,1,4,0,4,1,6,1,0,0,       0,0,9999999,9,348,2447.1,0,0,0,1,1,49.0,50.0
1450739,25-703,1,1,1,0,75,2,5,1,0,11,5412    ,54,230000,8,501,2195.3,0,1,1,1,1,46.0,45.0
1450768,25-2800,1,2,1,0,52,1,6,1,0,6,7115    ,71,12000,2,91,3683.9,0,1,1,1,1,103.0,102.0
1450786,25-703,1,1,1,0,54,2,6,1,0,10,813M    ,81,1140,1,8,2195.3,0,1,1,1,1,61.0,60.0
1450791,25-503,1,2,1,0,60,1,2,1,0,7,45114   ,45,136500,7,501,2872.7,0,1,1,1,1,57.0,56.0
1450801,25-703,1,1,3,2,34,1,4,6,0,6,3327    ,33,100000,7,486,2195.3,0,1,1,1,1,99.0,99.0
1450802,25-703,1,1,3,0,11,1,6,6,0,2,       0,0,9999999,9,486,2195.3,0,1,1,1,1,99.0,60.0
1450803,25-703,1,1,3,0,9,1,6,6,0,1,       0,0,9999999,9,486,2195.3,0,1,1,1,1,99.0,60.0
1450804,25-703,1,1,1,0,37,2,4,6,0,6,812112  ,81,36600,4,278,2195.3,0,1,1,1,1,99.0,102.0
1450816,25-2800,1,1,2,0,72,1,1,1,0,7,       0,0,19800,3,224,3683.9,0,1,1,1,1,58.0,59.0
1450817,25-2800,1,1,2,0,70,2,1,1,0,6,       0,0,14300,2,224,3683.9,0,1,2,1,1,58.0,52.0
