,PUMA,GQ,OWNERSHP,FAMSIZE,NCHILD,AGE,SEX,MARST,RACE,HISPAN,EDUC,INDNAICS,SECTOR,INCTOT,INCTOT_DECILE,POVERTY,DENSITY,VETDISAB,DIFFREM,DIFFPHYS,DIFFEYE,DIFFHEAR,HHWT,PERWT
1729979,30-600,1,1,2,0,68,1,1,1,0,10,325M    ,32,51600,6,501,16.3,0,1,1,1,1,74.0,54.0
1729992,30-600,1,1,6,2,39,2,1,1,0,7,928P    ,92,28000,4,242,16.3,0,1,1,1,1,123.0,123.0
1729993,30-600,1,1,6,2,43,1,1,8,0,7,622M    ,62,40000,5,242,16.3,1,1,1,1,1,123.0,271.0
1729994,30-600,1,1,6,0,4,2,6,8,0,1,       0,0,9999999,9,242,16.3,0,0,0,1,1,123.0,370.0
1729995,30-600,1,1,6,0,3,2,6,8,0,1,       0,0,9999999,9,242,16.3,0,0,0,1,1,123.0,373.0
1729996,30-600,1,1,6,1,67,1,1,1,0,7,23      ,23,9000,1,242,16.3,1,2,2,1,2,123.0,87.0
1729997,30-600,1,1,6,1,65,2,1,1,0,7,442     ,44,9000,1,242,16.3,0,1,1,1,1,123.0,96.0
1730051,30-600,1,1,1,0,72,2,4,1,0,8,8121M   ,81,31200,4,257,16.3,0,1,1,1,1,77.0,77.0
1730097,30-600,1,2,5,2,53,1,1,1,0,10,112     ,11,22000,3,80,16.3,0,1,1,1,1,54.0,54.0
1730098,30-600,1,2,5,2,52,2,1,1,0,10,9211MP  ,92,2000,1,80,16.3,0,1,1,1,1,54.0,48.0
1730099,30-600,1,2,5,0,16,1,6,1,0,4,       0,0,0,0,80,16.3,0,1,1,1,1,54.0,73.0
1730100,30-600,1,2,5,0,15,1,6,1,0,3,       0,0,0,0,80,16.3,0,1,1,1,1,54.0,72.0
1730101,30-600,1,2,5,0,14,1,6,1,0,2,       0,0,9999999,9,80,16.3,0,1,1,1,1,54.0,60.0
1730108,30-600,1,1,2,0,57,2,1,1,0,6,4523    ,45,12000,2,339,16.3,0,1,1,1,1,68.0,68.0
1730109,30-600,1,1,2,0,58,1,1,1,0,6,3261    ,32,45000,5,339,16.3,0,1,1,1,1,68.0,74.0
1730110,30-600,1,1,2,0,62,2,1,1,0,11,5416    ,54,6600,1,501,16.3,0,1,1,1,1,31.0,31.0
1730111,30-600,1,1,2,0,63,1,1,1,0,11,622M    ,62,86000,7,501,16.3,0,1,1,1,1,31.0,42.0
1730131,30-600,1,1,2,0,55,2,1,1,0,6,9211MP  ,92,50000,6,250,16.3,0,1,1,1,1,21.0,21.0
1730132,30-600,1,1,2,0,57,1,1,1,0,7,23      ,23,-7600,0,250,16.3,0,1,1,1,1,21.0,29.0
1730143,30-600,1,1,2,0,61,1,1,1,0,6,112     ,11,30,0,47,16.3,0,1,1,1,1,17.0,17.0
1730144,30-600,1,1,2,0,60,2,1,1,0,6,722Z    ,72,8000,1,47,16.3,0,1,1,1,1,17.0,12.0
1730146,30-600,1,1,2,0,62,2,1,1,0,10,491     ,49,55000,6,501,16.3,0,1,1,1,1,30.0,29.0
1730147,30-600,1,1,2,0,67,1,1,1,0,6,23      ,23,60000,6,501,16.3,0,1,1,1,1,30.0,31.0
1730154,30-600,1,1,2,0,70,2,1,1,0,10,       0,0,59400,6,501,16.3,0,1,1,1,1,64.0,64.0
1730155,30-600,1,1,2,0,71,1,1,1,0,10,       0,0,78000,7,501,16.3,1,1,1,1,1,64.0,68.0
1730160,30-600,1,1,5,2,50,1,1,1,0,6,23      ,23,90000,7,435,16.3,0,1,1,1,1,277.0,277.0
1730161,30-600,1,1,5,2,50,2,1,1,0,6,23      ,23,12000,2,435,16.3,0,1,1,1,1,277.0,224.0
1730162,30-600,1,1,5,1,24,2,6,1,0,6,44413   ,44,18000,3,435,16.3,0,1,1,1,1,277.0,213.0
1730163,30-600,1,1,5,0,20,1,6,1,0,6,4442    ,44,18000,3,435,16.3,0,1,1,1,1,277.0,231.0
1730164,30-600,1,1,5,0,1,1,6,1,0,0,       0,0,9999999,9,435,16.3,0,0,0,1,1,277.0,326.0
1730168,30-600,1,2,1,0,41,2,6,1,0,10,4442    ,44,55000,6,416,16.3,0,1,1,1,1,135.0,135.0
1730176,30-600,1,2,1,0,27,2,6,1,0,11,3121    ,31,10000,2,75,16.3,0,1,1,1,1,51.0,51.0
1730181,30-600,1,1,2,0,39,2,1,1,0,6,       0,0,0,0,501,16.3,0,1,1,1,1,78.0,79.0
1730182,30-600,1,1,2,0,46,1,1,1,0,6,211     ,21,200000,8,501,16.3,0,1,1,1,2,78.0,226.0
1730183,30-600,1,1,1,0,49,2,2,1,0,6,       0,0,0,0,1,16.3,0,2,2,1,1,78.0,137.0
1730191,30-600,1,1,2,0,50,2,1,1,0,6,722Z    ,72,15000,2,501,16.3,0,1,1,1,1,84.0,83.0
1730192,30-600,1,1,2,0,44,1,1,3,0,6,2121    ,21,75000,7,501,16.3,0,1,1,1,1,84.0,98.0
1730210,30-600,1,1,2,0,51,2,1,1,0,7,6111    ,61,30000,4,384,16.3,0,1,1,1,1,15.0,15.0
1730211,30-600,1,1,2,0,40,1,1,3,0,6,4413    ,44,35000,5,384,16.3,1,1,1,1,1,15.0,18.0
1730212,30-600,1,1,1,0,59,2,4,1,0,6,       0,0,0,0,1,16.3,0,1,1,1,1,39.0,40.0
1730221,30-600,1,1,5,3,46,2,1,1,0,7,5412    ,54,16000,3,130,16.3,0,1,1,1,1,56.0,56.0
1730222,30-600,1,1,5,3,51,1,1,1,0,6,       0,0,14000,2,130,16.3,0,1,1,1,1,56.0,49.0
1730223,30-600,1,1,5,0,19,2,6,1,0,6,722Z    ,72,600,0,130,16.3,0,2,1,2,1,56.0,37.0
1730224,30-600,1,1,5,0,18,1,6,1,0,5,4523    ,45,10900,2,130,16.3,0,1,1,1,1,56.0,45.0
1730225,30-600,1,1,5,0,14,2,6,1,0,2,       0,0,9999999,9,130,16.3,0,1,1,1,1,56.0,38.0
1730245,30-600,1,1,3,1,30,2,1,1,0,6,6242    ,62,35000,5,378,16.3,0,1,1,1,1,45.0,45.0
1730246,30-600,1,1,3,1,43,1,1,3,0,6,23      ,23,42000,5,378,16.3,0,1,1,1,1,45.0,58.0
1730247,30-600,1,1,3,0,5,1,6,8,0,1,       0,0,9999999,9,378,16.3,0,1,1,1,1,45.0,87.0
1730253,30-600,1,2,4,2,30,2,6,1,0,7,4481    ,44,2500,1,12,16.3,0,1,1,1,1,101.0,100.0
1730254,30-600,1,2,4,2,31,1,4,1,0,8,488     ,48,31000,4,236,16.3,1,1,1,1,1,101.0,96.0
1730255,30-600,1,2,4,0,4,1,6,1,0,0,       0,0,9999999,9,12,16.3,0,0,0,1,1,101.0,101.0
1730256,30-600,1,2,4,0,2,1,6,1,0,0,       0,0,9999999,9,12,16.3,0,0,0,1,1,101.0,103.0
1730257,30-600,1,2,1,0,56,1,5,1,0,10,112     ,11,21600,3,163,16.3,3,1,1,1,1,21.0,21.0
1730276,30-600,1,1,4,1,58,1,1,1,0,7,484     ,48,6000,1,122,16.3,6,1,1,2,1,15.0,15.0
1730277,30-600,1,1,4,1,63,2,1,3,0,11,6212    ,62,18500,3,122,16.3,1,1,1,1,1,15.0,13.0
1730278,30-600,1,1,4,1,30,2,6,3,0,7,44413   ,44,8000,1,122,16.3,0,1,1,1,1,15.0,56.0
1730279,30-600,1,1,4,0,10,1,6,3,0,1,       0,0,9999999,9,122,16.3,0,1,1,1,1,15.0,24.0
1730293,30-600,1,2,1,0,43,1,2,1,0,11,6214    ,62,100000,7,501,16.3,0,1,1,1,1,141.0,141.0
1730294,30-600,1,1,2,0,56,1,1,1,0,6,23      ,23,78000,7,501,16.3,0,1,1,1,1,31.0,30.0
1730295,30-600,1,1,2,0,56,2,1,1,0,6,23      ,23,28000,4,501,16.3,0,1,1,1,1,31.0,23.0
1730302,30-600,1,1,2,0,78,2,1,1,0,6,112     ,11,9550,2,501,16.3,0,1,1,1,1,15.0,15.0
1730303,30-600,1,1,2,0,82,1,1,1,0,6,112     ,11,375750,8,501,16.3,0,1,1,1,1,15.0,12.0
1730315,30-600,1,1,3,1,46,1,1,1,0,7,23      ,23,72000,7,501,16.3,0,1,1,1,1,50.0,50.0
1730316,30-600,1,1,3,1,47,2,1,1,1,6,7211    ,72,30000,4,501,16.3,0,1,1,1,1,50.0,9.0
1730317,30-600,1,1,3,0,16,1,6,1,1,3,       0,0,0,0,501,16.3,0,1,1,1,1,50.0,17.0
1730322,30-600,1,2,1,0,86,2,5,1,0,2,       0,0,13800,2,114,16.3,0,2,2,1,1,19.0,19.0
1730328,30-600,1,2,2,0,22,2,6,1,0,7,92MP    ,92,30000,4,226,16.3,0,1,1,1,1,96.0,97.0
1730329,30-600,1,2,2,0,23,1,6,1,0,6,213     ,21,70000,7,501,16.3,0,1,1,1,1,96.0,49.0
1730341,30-600,1,2,2,0,68,1,1,1,0,10,6111    ,61,52200,6,384,16.3,0,1,1,1,1,59.0,59.0
1730342,30-600,1,2,2,0,68,2,1,1,0,10,713Z    ,71,6910,1,384,16.3,0,1,1,1,1,59.0,61.0
1730359,30-600,1,1,1,0,72,1,4,1,0,7,       0,0,64400,6,501,16.3,1,1,1,1,1,29.0,29.0
1730372,30-600,1,1,5,3,38,2,1,3,0,6,7211    ,72,0,0,54,16.3,0,1,1,1,1,188.0,188.0
1730373,30-600,1,1,5,3,46,1,1,1,0,6,23      ,23,6000,1,54,16.3,3,1,1,1,1,188.0,113.0
1730374,30-600,1,1,5,0,19,2,6,1,0,6,45121   ,45,8000,1,54,16.3,0,1,1,1,1,188.0,147.0
1730375,30-600,1,1,5,0,10,1,6,1,0,1,       0,0,9999999,9,54,16.3,0,1,1,1,1,188.0,97.0
1730376,30-600,1,1,5,0,16,2,6,1,0,4,722Z    ,72,3000,1,54,16.3,0,1,1,1,1,188.0,141.0
1730382,30-600,1,1,2,0,61,1,4,1,0,6,23      ,23,28800,4,218,16.3,0,1,1,1,1,205.0,204.0
1730383,30-600,1,1,2,0,62,2,4,1,0,6,       0,0,9100,2,69,16.3,0,1,1,1,1,205.0,130.0
1730389,30-600,1,1,2,0,60,1,1,1,0,4,4412    ,44,48000,6,305,16.3,0,1,1,1,1,87.0,87.0
1730390,30-600,1,1,2,0,64,2,1,1,0,6,       0,0,4000,1,305,16.3,0,2,2,1,1,87.0,72.0
1730404,30-600,1,2,1,0,28,1,6,1,0,7,112     ,11,22000,3,168,16.3,0,1,1,1,1,12.0,12.0
1730424,30-600,1,1,3,1,43,2,1,1,0,6,5617Z   ,56,37000,5,433,16.3,0,1,1,1,1,106.0,106.0
1730425,30-600,1,1,3,1,45,1,1,1,0,7,5617Z   ,56,36000,5,433,16.3,0,1,1,1,1,106.0,122.0
1730426,30-600,1,1,3,0,19,1,6,1,0,6,4511M   ,45,12900,2,433,16.3,0,1,1,1,1,106.0,176.0
1730473,30-600,1,2,1,0,60,2,4,1,0,6,       0,0,16300,3,124,16.3,0,1,1,1,1,36.0,36.0
1730474,30-600,1,1,2,0,31,1,6,1,0,7,23      ,23,375000,8,501,16.3,0,1,1,1,1,21.0,21.0
1730475,30-600,1,1,2,0,27,2,6,1,0,7,4235    ,42,60000,6,454,16.3,0,1,1,1,1,21.0,36.0
1730478,30-600,1,1,2,0,86,2,1,1,0,7,8114    ,81,11300,2,167,16.3,0,1,1,1,1,149.0,149.0
1730479,30-600,1,1,2,0,88,1,1,1,0,8,       0,0,14300,2,167,16.3,1,2,1,1,1,149.0,69.0
1730486,30-600,1,1,2,0,76,1,1,1,0,6,6111    ,61,40700,5,384,16.3,1,1,1,1,1,70.0,70.0
1730487,30-600,1,1,2,0,76,2,1,1,0,7,8131    ,81,17800,3,384,16.3,0,2,2,1,1,70.0,90.0
1730492,30-600,1,1,2,0,66,1,6,1,0,6,       0,0,18800,3,205,16.3,1,1,1,1,1,18.0,17.0
1730493,30-600,1,1,2,1,85,2,5,1,0,6,       0,0,12600,2,205,16.3,0,1,1,1,1,18.0,35.0
1730496,30-600,1,1,6,4,45,2,1,1,1,8,722Z    ,72,11000,2,63,16.3,0,1,1,1,1,107.0,107.0
1730497,30-600,1,1,6,4,46,1,1,9,0,6,722Z    ,72,11000,2,63,16.3,0,1,1,1,1,107.0,201.0
1730498,30-600,1,1,6,0,18,1,6,9,1,6,999920  ,99,0,0,63,16.3,0,1,1,1,1,107.0,581.0
1730499,30-600,1,1,6,0,16,2,6,9,1,4,       0,0,0,0,63,16.3,0,1,1,1,1,107.0,264.0
1730500,30-600,1,1,6,0,12,2,6,9,1,2,       0,0,9999999,9,63,16.3,0,1,1,1,1,107.0,263.0
1730501,30-600,1,1,6,0,11,1,6,9,1,2,       0,0,9999999,9,63,16.3,0,1,1,1,1,107.0,526.0
1730532,30-600,1,1,3,1,56,1,1,1,0,11,5411    ,54,150000,8,501,16.3,0,1,1,1,1,60.0,61.0
1730533,30-600,1,1,3,1,54,2,1,1,0,11,611M1   ,61,70000,7,501,16.3,0,1,1,1,1,60.0,45.0
1730534,30-600,1,1,3,0,17,2,6,1,0,5,6111    ,61,0,0,501,16.3,0,2,1,1,1,60.0,98.0
1730562,30-600,1,1,5,3,37,1,1,1,0,11,923     ,92,71500,7,246,16.3,0,1,1,1,1,25.0,25.0
1730563,30-600,1,1,5,3,37,2,1,1,0,6,5617Z   ,56,2890,1,246,16.3,0,1,1,1,1,25.0,14.0
1730564,30-600,1,1,5,0,9,1,6,1,0,1,       0,0,9999999,9,246,16.3,0,1,1,1,1,25.0,20.0
1730565,30-600,1,1,5,0,6,1,6,1,0,0,       0,0,9999999,9,246,16.3,0,2,1,1,1,25.0,20.0
1730566,30-600,1,1,5,0,3,2,6,1,0,0,       0,0,9999999,9,246,16.3,0,0,0,1,1,25.0,24.0
1730576,30-600,1,1,2,0,67,1,1,1,0,6,112     ,11,51600,6,501,16.3,1,1,1,1,1,18.0,17.0
1730577,30-600,1,1,2,0,64,2,1,1,0,7,112     ,11,75000,7,501,16.3,0,1,1,1,1,18.0,23.0
1730580,30-600,1,1,4,2,54,1,1,3,0,8,92M2    ,92,27900,4,427,16.3,0,1,1,1,2,83.0,82.0
1730581,30-600,1,1,4,2,54,2,1,3,0,11,6111    ,61,55000,6,427,16.3,0,1,1,1,1,83.0,82.0
1730582,30-600,1,1,4,0,28,1,6,3,0,4,522M    ,52,25000,4,427,16.3,0,1,1,1,1,83.0,272.0
1730583,30-600,1,1,4,0,17,2,6,3,0,5,6216    ,62,6000,1,427,16.3,0,1,1,1,1,83.0,103.0
1730591,30-600,1,2,2,0,68,1,1,1,0,10,4539    ,45,53000,6,476,16.3,0,1,1,1,1,25.0,25.0
1730592,30-600,1,2,2,0,68,2,1,1,0,6,       0,0,19800,3,476,16.3,0,1,1,1,1,25.0,25.0
1730605,30-600,1,2,2,1,42,2,6,1,0,7,4441Z   ,44,36000,5,206,16.3,0,1,1,1,1,480.0,481.0
1730606,30-600,1,2,2,0,13,2,6,2,0,2,       0,0,9999999,9,206,16.3,0,1,1,1,1,480.0,488.0
1730608,30-600,1,1,4,2,46,1,1,3,0,6,92MP    ,92,0,0,1,16.3,0,1,1,1,1,72.0,72.0
1730609,30-600,1,1,4,2,47,2,1,3,0,7,92MP    ,92,0,0,1,16.3,0,1,1,1,1,72.0,39.0
1730610,30-600,1,1,4,0,13,1,6,3,0,2,       0,0,9999999,9,1,16.3,0,1,1,1,1,72.0,35.0
1730611,30-600,1,1,4,0,4,1,6,3,0,0,       0,0,9999999,9,1,16.3,0,0,0,1,1,72.0,23.0
1730659,30-600,1,1,1,0,49,1,4,1,0,8,2121    ,21,75000,7,501,16.3,0,1,1,1,1,251.0,250.0
1730660,30-600,1,2,3,1,22,2,1,1,0,7,6216    ,62,0,0,171,16.3,0,1,1,1,1,134.0,134.0
1730661,30-600,1,2,3,1,23,1,1,1,0,7,92MP    ,92,35000,5,171,16.3,0,1,1,1,1,134.0,145.0
1730662,30-600,1,2,3,0,1,2,6,1,0,0,       0,0,9999999,9,171,16.3,0,0,0,1,1,134.0,187.0
1730663,30-600,1,2,4,2,38,2,4,1,0,6,447     ,44,19600,3,99,16.3,0,1,1,1,1,51.0,52.0
1730664,30-600,1,2,4,2,43,1,6,3,0,6,722Z    ,72,10000,2,76,16.3,0,1,1,1,1,51.0,63.0
1730665,30-600,1,2,4,0,17,1,6,3,0,5,6241    ,62,500,0,99,16.3,0,1,1,1,1,51.0,79.0
1730666,30-600,1,2,4,0,14,2,6,1,0,2,       0,0,9999999,9,99,16.3,0,1,1,1,1,51.0,52.0
1730743,30-600,1,1,2,0,61,1,1,1,0,6,5413    ,54,60000,6,459,16.3,0,1,1,1,1,21.0,21.0
1730744,30-600,1,1,2,0,63,2,1,3,0,6,23      ,23,18000,3,459,16.3,0,1,1,1,1,21.0,13.0
1730754,30-600,1,2,3,0,18,1,6,1,0,5,4523    ,45,8000,1,429,16.3,0,1,1,1,1,26.0,26.0
1730755,30-600,1,2,3,0,29,1,6,1,0,8,111     ,11,42690,5,429,16.3,0,1,1,1,1,26.0,19.0
1730756,30-600,1,2,3,2,53,2,4,1,0,10,23      ,23,34004,4,429,16.3,0,1,1,1,1,26.0,12.0
1730760,30-600,1,1,2,0,68,1,1,1,0,6,       0,0,14200,2,196,16.3,1,1,1,1,1,12.0,12.0
1730761,30-600,1,1,2,0,69,2,1,1,0,6,       0,0,16100,3,196,16.3,0,1,1,2,1,12.0,11.0
1730762,30-600,1,2,1,0,30,1,6,1,0,8,111     ,11,55000,6,415,16.3,1,1,1,1,1,19.0,19.0
1730767,30-600,1,1,7,5,37,2,1,8,0,6,       0,0,0,0,265,16.3,0,1,1,1,1,17.0,17.0
1730768,30-600,1,1,7,5,39,1,1,1,0,10,213     ,21,101000,7,265,16.3,0,1,1,1,1,17.0,24.0
1730769,30-600,1,1,7,0,11,2,6,8,0,1,       0,0,9999999,9,265,16.3,0,1,1,1,1,17.0,17.0
1730770,30-600,1,1,7,0,9,1,6,8,0,1,       0,0,9999999,9,265,16.3,0,1,1,1,1,17.0,31.0
1730771,30-600,1,1,7,0,7,2,6,8,0,1,       0,0,9999999,9,265,16.3,0,1,1,1,1,17.0,15.0
1730772,30-600,1,1,7,0,4,1,6,8,0,0,       0,0,9999999,9,265,16.3,0,0,0,1,1,17.0,26.0
1730773,30-600,1,1,7,0,2,2,6,8,0,0,       0,0,9999999,9,265,16.3,0,0,0,1,1,17.0,42.0
1730776,30-600,1,1,2,0,58,2,4,1,0,7,491     ,49,61000,6,464,16.3,0,1,1,1,1,127.0,127.0
1730777,30-600,1,1,2,0,53,1,5,1,0,6,8111Z   ,81,30000,4,228,16.3,0,1,1,1,1,127.0,127.0
1730778,30-600,1,1,1,0,54,1,4,1,0,6,4231    ,42,48000,6,365,16.3,0,1,1,1,1,127.0,98.0
1730787,30-600,1,2,3,0,61,2,1,3,0,5,9211MP  ,92,12000,2,261,16.3,0,1,1,1,1,24.0,24.0
1730788,30-600,1,2,3,0,66,1,1,3,0,7,6241    ,62,40000,5,261,16.3,0,1,1,1,1,24.0,20.0
1730789,30-600,1,2,3,0,36,2,6,3,0,7,       0,0,0,0,261,16.3,0,1,1,1,1,24.0,93.0
1730791,30-600,1,2,3,1,45,2,1,3,0,7,6244    ,62,10000,2,249,16.3,1,1,1,1,1,23.0,22.0
1730792,30-600,1,2,3,1,39,2,1,1,2,10,6231    ,62,41000,5,249,16.3,0,2,1,1,1,23.0,23.0
1730793,30-600,1,2,3,0,4,2,6,1,0,0,       0,0,9999999,9,249,16.3,0,0,0,1,1,23.0,23.0
1730798,30-600,1,2,1,0,16,2,6,1,0,3,111     ,11,840,0,6,16.3,0,1,1,1,1,56.0,56.0
1730836,30-600,1,1,4,2,31,2,1,1,0,10,92M1    ,92,20000,3,425,16.3,0,1,1,1,1,20.0,20.0
1730837,30-600,1,1,4,2,32,1,1,1,0,8,213     ,21,90000,7,425,16.3,2,1,1,1,1,20.0,18.0
1730838,30-600,1,1,4,0,6,1,6,1,0,1,       0,0,9999999,9,425,16.3,0,1,1,1,1,20.0,26.0
1730839,30-600,1,1,4,0,4,2,6,1,0,1,       0,0,9999999,9,425,16.3,0,0,0,1,1,20.0,26.0
1730851,30-600,1,1,2,1,90,1,5,1,0,6,22132   ,22,21400,3,297,16.3,1,1,2,2,2,113.0,112.0
1730852,30-600,1,1,2,0,56,2,4,1,0,6,6111    ,61,24000,4,297,16.3,0,1,1,1,1,113.0,407.0
1730882,30-600,1,1,6,4,34,2,1,1,0,7,9211MP  ,92,42000,5,317,16.3,0,1,1,1,1,77.0,77.0
1730883,30-600,1,1,6,4,39,1,1,1,0,7,211     ,21,66100,7,317,16.3,3,1,1,1,1,77.0,138.0
1730884,30-600,1,1,6,0,15,1,6,1,0,3,       0,0,0,0,317,16.3,0,1,1,1,1,77.0,156.0
1730885,30-600,1,1,6,0,11,2,6,1,0,2,       0,0,9999999,9,317,16.3,0,1,1,1,1,77.0,73.0
1730886,30-600,1,1,6,0,11,2,6,1,0,2,       0,0,9999999,9,317,16.3,0,1,1,1,1,77.0,73.0
1730887,30-600,1,1,6,0,7,2,6,1,0,1,       0,0,9999999,9,317,16.3,0,1,1,1,1,77.0,73.0
1730927,30-600,1,2,1,0,24,1,6,1,0,6,112     ,11,20000,3,152,16.3,0,1,1,1,1,85.0,85.0
1730928,30-600,1,1,1,0,94,1,6,3,0,6,       0,0,1800,1,14,16.3,3,1,1,2,2,25.0,25.0
1730940,30-600,1,2,5,3,37,2,1,1,0,11,111     ,11,6000,1,162,16.3,0,1,1,1,1,60.0,60.0
1730941,30-600,1,2,5,3,40,1,1,1,0,10,112     ,11,43000,5,162,16.3,0,1,1,1,1,60.0,85.0
1730942,30-600,1,2,5,0,5,2,6,1,0,0,       0,0,9999999,9,162,16.3,0,1,1,1,1,60.0,63.0
1730943,30-600,1,2,5,0,4,1,6,1,0,0,       0,0,9999999,9,162,16.3,0,0,0,1,1,60.0,55.0
1730944,30-600,1,2,5,0,2,1,6,1,0,0,       0,0,9999999,9,162,16.3,0,0,0,1,1,60.0,55.0
1730960,30-600,1,1,2,0,58,2,1,1,0,7,23      ,23,15400,3,317,16.3,0,1,1,1,1,24.0,24.0
1730961,30-600,1,1,2,0,58,1,1,1,0,7,23      ,23,38400,5,317,16.3,0,1,1,1,1,24.0,42.0
1730965,30-600,1,2,3,2,52,2,4,1,4,11,6214    ,62,73000,7,360,16.3,0,1,1,1,1,12.0,11.0
1730966,30-600,1,2,3,0,17,2,6,1,4,5,       0,0,0,0,360,16.3,0,1,1,1,1,12.0,18.0
1730967,30-600,1,2,3,0,16,1,6,1,4,3,       0,0,0,0,360,16.3,0,1,1,1,1,12.0,17.0
1730981,30-600,1,1,4,1,54,2,6,3,0,6,9211MP  ,92,20600,3,151,16.3,0,1,1,1,1,110.0,110.0
1730982,30-600,1,1,4,2,33,2,6,3,0,6,9211MP  ,92,18000,3,151,16.3,0,1,1,1,1,110.0,280.0
1730983,30-600,1,1,4,0,9,1,6,3,0,1,       0,0,9999999,9,151,16.3,0,1,1,1,1,110.0,121.0
1730984,30-600,1,1,4,0,5,1,6,3,0,1,       0,0,9999999,9,151,16.3,0,1,1,1,1,110.0,122.0
1730990,30-600,1,1,2,0,62,2,4,3,0,7,       0,0,8290,1,129,16.3,0,1,1,1,1,19.0,19.0
1730991,30-600,1,1,2,0,17,1,6,3,0,5,8111Z   ,81,14400,2,129,16.3,0,1,1,1,1,19.0,31.0
1730998,30-600,1,1,1,0,25,1,6,1,0,10,5241    ,52,44230,5,333,16.3,0,1,1,1,1,208.0,208.0
1730999,30-600,1,2,5,3,25,2,4,1,0,6,623M    ,62,12200,2,47,16.3,0,1,1,1,1,86.0,86.0
1731000,30-600,1,2,5,3,24,1,6,1,0,6,623M    ,62,5000,1,38,16.3,0,1,1,1,1,86.0,105.0
1731001,30-600,1,2,5,0,6,1,6,1,0,0,       0,0,9999999,9,47,16.3,0,1,1,1,1,86.0,109.0
1731002,30-600,1,2,5,0,5,1,6,1,0,0,       0,0,9999999,9,47,16.3,0,1,1,1,1,86.0,107.0
1731003,30-600,1,2,5,0,0,1,6,1,0,0,       0,0,9999999,9,47,16.3,0,0,0,1,1,86.0,121.0
1731012,30-600,1,2,2,0,24,1,6,1,0,6,722Z    ,72,32000,4,241,16.3,0,1,1,1,1,140.0,140.0
1731013,30-600,1,2,2,0,18,2,6,1,0,6,722Z    ,72,20200,3,152,16.3,0,1,1,1,1,140.0,153.0
1731030,30-600,1,1,2,0,62,2,1,1,0,8,       0,0,16500,3,496,16.3,0,1,1,1,1,14.0,14.0
1731031,30-600,1,1,2,0,62,1,1,1,0,7,4237    ,42,67000,7,496,16.3,0,1,1,1,1,14.0,19.0
1731040,30-600,1,1,3,1,55,1,4,1,0,6,23      ,23,52000,6,411,16.3,0,1,1,1,1,96.0,96.0
1731041,30-600,1,1,3,1,23,2,6,1,0,6,52M1    ,52,31400,4,411,16.3,0,1,1,1,1,96.0,56.0
1731042,30-600,1,1,3,0,5,1,6,1,0,0,       0,0,9999999,9,411,16.3,0,1,1,1,1,96.0,94.0
1731060,30-600,1,1,2,0,68,1,1,1,0,6,23      ,23,29600,4,193,16.3,1,1,1,1,1,83.0,83.0
1731061,30-600,1,1,2,0,57,2,1,3,0,6,       0,0,0,0,193,16.3,0,1,1,1,1,83.0,83.0
1731062,30-600,1,1,1,0,60,2,5,1,0,10,       0,0,12000,2,91,16.3,0,2,2,2,2,22.0,21.0
1731065,30-600,1,1,2,0,60,1,1,3,0,6,611M1   ,61,14800,2,262,16.3,0,2,2,2,2,153.0,153.0
1731066,30-600,1,1,2,0,74,1,1,1,0,11,       0,0,29800,4,262,16.3,0,1,1,1,1,153.0,102.0
1731073,30-600,1,2,2,1,72,2,5,1,0,7,       0,0,0,0,161,16.3,0,1,1,1,1,142.0,142.0
1731074,30-600,1,2,2,0,55,2,6,1,0,6,7224    ,72,24500,4,161,16.3,0,1,1,1,1,142.0,330.0
1731084,30-600,1,1,1,0,74,2,5,1,0,6,       0,0,36800,5,304,16.3,0,1,1,1,2,109.0,109.0
1731100,30-600,1,1,2,0,63,1,1,1,0,8,92MP    ,92,49410,6,476,16.3,0,1,1,1,1,38.0,38.0
1731101,30-600,1,1,2,0,65,2,1,1,0,10,92M1    ,92,30800,4,476,16.3,0,1,1,1,1,38.0,26.0
1731111,30-600,1,2,1,0,30,1,6,1,0,8,111     ,11,32000,4,244,16.3,0,1,1,1,1,35.0,34.0
1731167,30-600,1,1,1,0,66,1,5,1,0,2,       0,0,23600,3,195,16.3,0,1,1,1,1,56.0,56.0
1731182,30-600,1,1,2,0,77,1,1,1,0,7,23      ,23,67020,7,501,16.3,1,1,1,1,1,15.0,16.0
1731183,30-600,1,1,2,0,75,2,1,1,0,6,       0,0,201800,8,501,16.3,0,1,1,1,1,15.0,17.0
1731186,30-600,1,1,2,0,50,2,1,1,0,6,623M    ,62,42900,5,340,16.3,0,1,1,1,1,59.0,58.0
1731187,30-600,1,1,2,0,53,1,1,1,0,7,23      ,23,15000,2,340,16.3,0,1,1,1,1,59.0,71.0
1731220,30-600,1,1,3,1,48,2,1,1,0,7,9211MP  ,92,35000,5,501,16.3,0,1,1,1,1,80.0,80.0
1731221,30-600,1,1,3,1,50,1,1,1,0,6,2211P   ,22,90000,7,501,16.3,0,1,1,1,1,80.0,70.0
1731222,30-600,1,1,3,0,17,2,6,1,0,5,       0,0,0,0,501,16.3,0,2,1,1,2,80.0,110.0
1731223,30-600,1,1,2,0,72,1,1,8,0,7,       0,0,80000,7,501,16.3,6,1,2,1,1,23.0,22.0
1731224,30-600,1,1,2,0,69,2,1,1,0,6,       0,0,35000,5,501,16.3,0,1,1,1,1,23.0,22.0
